,M-File,F-File,M-Part,F-Part,Cosine,male_openness,male_extraversion,male_agreeableness,male_conscientiousness,male_emo_stab,fem_openness,fem_extraversion,fem_agreeableness,fem_conscientiousness,fem_emo_stab
1845,M41_P101.rtf,F42_P68.rtf,101,68,0.052362458,34,40,42,33,40,47,26,25,32,17
1846,M42_P103.rtf,F42_P68.rtf,103,68,0.046505377,33,36,30,32,25,47,26,25,32,17
1847,M43_P104.rtf,F42_P68.rtf,104,68,0.088130044,35,44,40,41,35,47,26,25,32,17
1848,M44_P105.rtf,F42_P68.rtf,105,68,0.087086818,30,37,44,35,36,47,26,25,32,17
1849,M01_P2.rtf,F43_P69.rtf,2,69,0.080258363,30,33,41,43,22,41,45,42,44,29
1850,M02_P7.rtf,F43_P69.rtf,7,69,0.212205994,40,27,32,25,15,41,45,42,44,29
1851,M03_P12.rtf,F43_P69.rtf,12,69,0.434849462,39,33,31,30,30,41,45,42,44,29
1852,M04_P15.rtf,F43_P69.rtf,15,69,0.078410109,39,35,31,39,43,41,45,42,44,29
1853,M05_P21.rtf,F43_P69.rtf,21,69,0.294963355,42,44,44,49,22,41,45,42,44,29
1854,M06_P24.rtf,F43_P69.rtf,24,69,0.447499961,37,37,31,31,32,41,45,42,44,29
1855,M07_P25.rtf,F43_P69.rtf,25,69,0.19261228,41,43,43,43,47,41,45,42,44,29
1856,M08_P30.rtf,F43_P69.rtf,30,69,0.438066756,29,39,39,37,34,41,45,42,44,29
1857,M09_P33.rtf,F43_P69.rtf,33,69,0.396575725,34,36,33,40,28,41,45,42,44,29
1858,M10_P34.rtf,F43_P69.rtf,34,69,0.171099793,39,28,34,39,33,41,45,42,44,29
1859,M11_P35.rtf,F43_P69.rtf,35,69,0.282201492,42,41,32,41,34,41,45,42,44,29
1860,M12_P37.rtf,F43_P69.rtf,37,69,0.138756951,35,39,35,41,34,41,45,42,44,29
1861,M13_P38.rtf,F43_P69.rtf,38,69,0.089137629,32,26,33,30,28,41,45,42,44,29
1862,M14_P50.rtf,F43_P69.rtf,50,69,0.364079849,48,28,43,36,25,41,45,42,44,29
1863,M15_P58.rtf,F43_P69.rtf,58,69,0.048790139,31,36,36,33,27,41,45,42,44,29
1864,M16_P66.rtf,F43_P69.rtf,66,69,0.329850776,34,29,35,38,35,41,45,42,44,29
1865,M17_P73.rtf,F43_P69.rtf,73,69,0.442474445,34,45,32,32,25,41,45,42,44,29
1866,M18_P74.rtf,F43_P69.rtf,74,69,0.369517119,44,36,39,29,22,41,45,42,44,29
1867,M19_P76.rtf,F43_P69.rtf,76,69,0.092802257,37,31,24,24,31,41,45,42,44,29
1868,M20_P77.rtf,F43_P69.rtf,77,69,0.109152453,36,50,34,30,33,41,45,42,44,29
1869,M21_P78.rtf,F43_P69.rtf,78,69,0.290316519,44,21,32,22,18,41,45,42,44,29
1870,M22_P79.rtf,F43_P69.rtf,79,69,0.11694663,47,25,37,28,22,41,45,42,44,29
1871,M23_P80.rtf,F43_P69.rtf,80,69,0.080973902,41,46,41,39,44,41,45,42,44,29
1872,M24_P81.rtf,F43_P69.rtf,81,69,0.160137784,41,46,36,33,38,41,45,42,44,29
1873,M25_P82.rtf,F43_P69.rtf,82,69,0.275655725,47,46,47,42,42,41,45,42,44,29
1874,M26_P83.rtf,F43_P69.rtf,83,69,0.610989265,39,42,45,33,41,41,45,42,44,29
1875,M27_P84.rtf,F43_P69.rtf,84,69,0.324160108,46,47,37,34,43,41,45,42,44,29
1876,M28_P86.rtf,F43_P69.rtf,86,69,0.017851578,35,44,35,35,33,41,45,42,44,29
1877,M29_P87.rtf,F43_P69.rtf,87,69,0.099023947,36,40,37,36,29,41,45,42,44,29
1878,M30_P88.rtf,F43_P69.rtf,88,69,0.216025557,24,47,32,36,46,41,45,42,44,29
1879,M31_P89.rtf,F43_P69.rtf,89,69,0.470326598,36,37,28,32,32,41,45,42,44,29
1880,M32_P90.rtf,F43_P69.rtf,90,69,0.340402279,23,35,38,38,32,41,45,42,44,29
1881,M33_P91.rtf,F43_P69.rtf,91,69,0.039886955,25,42,34,46,45,41,45,42,44,29
1882,M34_P92.rtf,F43_P69.rtf,92,69,0.396511388,48,46,36,44,37,41,45,42,44,29
1883,M35_P93.rtf,F43_P69.rtf,93,69,0.144682873,35,24,37,22,33,41,45,42,44,29
1884,M36_P94.rtf,F43_P69.rtf,94,69,0.054223471,41,33,28,39,42,41,45,42,44,29
1885,M37_P96.rtf,F43_P69.rtf,96,69,0.486999078,33,41,33,39,35,41,45,42,44,29
1886,M38_P97.rtf,F43_P69.rtf,97,69,0.227546285,42,44,38,26,29,41,45,42,44,29
1887,M39_P98.rtf,F43_P69.rtf,98,69,0.10035208,46,22,34,40,26,41,45,42,44,29
1888,M40_P99.rtf,F43_P69.rtf,99,69,0.431685042,34,45,32,34,28,41,45,42,44,29
1889,M41_P101.rtf,F43_P69.rtf,101,69,0.138545287,34,40,42,33,40,41,45,42,44,29
1890,M42_P103.rtf,F43_P69.rtf,103,69,0.046763662,33,36,30,32,25,41,45,42,44,29
1891,M43_P104.rtf,F43_P69.rtf,104,69,0.074879188,35,44,40,41,35,41,45,42,44,29
1892,M44_P105.rtf,F43_P69.rtf,105,69,0.18853723,30,37,44,35,36,41,45,42,44,29
1893,M01_P2.rtf,F44_P70.rtf,2,70,0.299720222,30,33,41,43,22,46,48,41,31,27
1894,M02_P7.rtf,F44_P70.rtf,7,70,0.063668384,40,27,32,25,15,46,48,41,31,27
1895,M03_P12.rtf,F44_P70.rtf,12,70,0.364742982,39,33,31,30,30,46,48,41,31,27
1896,M04_P15.rtf,F44_P70.rtf,15,70,0.210558397,39,35,31,39,43,46,48,41,31,27
1897,M05_P21.rtf,F44_P70.rtf,21,70,0.058039506,42,44,44,49,22,46,48,41,31,27
1898,M06_P24.rtf,F44_P70.rtf,24,70,0.159776808,37,37,31,31,32,46,48,41,31,27
1899,M07_P25.rtf,F44_P70.rtf,25,70,0.558265248,41,43,43,43,47,46,48,41,31,27
1900,M08_P30.rtf,F44_P70.rtf,30,70,0.198272704,29,39,39,37,34,46,48,41,31,27
1901,M09_P33.rtf,F44_P70.rtf,33,70,0.15094981,34,36,33,40,28,46,48,41,31,27
1902,M10_P34.rtf,F44_P70.rtf,34,70,0.270123563,39,28,34,39,33,46,48,41,31,27
1903,M11_P35.rtf,F44_P70.rtf,35,70,0.496000705,42,41,32,41,34,46,48,41,31,27
1904,M12_P37.rtf,F44_P70.rtf,37,70,0.228862459,35,39,35,41,34,46,48,41,31,27
1905,M13_P38.rtf,F44_P70.rtf,38,70,0.43162999,32,26,33,30,28,46,48,41,31,27
1906,M14_P50.rtf,F44_P70.rtf,50,70,0.529256029,48,28,43,36,25,46,48,41,31,27
1907,M15_P58.rtf,F44_P70.rtf,58,70,0.161355531,31,36,36,33,27,46,48,41,31,27
1908,M16_P66.rtf,F44_P70.rtf,66,70,0.350321784,34,29,35,38,35,46,48,41,31,27
1909,M17_P73.rtf,F44_P70.rtf,73,70,0.2846698,34,45,32,32,25,46,48,41,31,27
1910,M18_P74.rtf,F44_P70.rtf,74,70,0.267416087,44,36,39,29,22,46,48,41,31,27
1911,M19_P76.rtf,F44_P70.rtf,76,70,0.009473992,37,31,24,24,31,46,48,41,31,27
1912,M20_P77.rtf,F44_P70.rtf,77,70,0.1372054,36,50,34,30,33,46,48,41,31,27
1913,M21_P78.rtf,F44_P70.rtf,78,70,0.178534942,44,21,32,22,18,46,48,41,31,27
1914,M22_P79.rtf,F44_P70.rtf,79,70,0.112824549,47,25,37,28,22,46,48,41,31,27
1915,M23_P80.rtf,F44_P70.rtf,80,70,0.111963771,41,46,41,39,44,46,48,41,31,27
1916,M24_P81.rtf,F44_P70.rtf,81,70,0.204421066,41,46,36,33,38,46,48,41,31,27
1917,M25_P82.rtf,F44_P70.rtf,82,70,0.393012647,47,46,47,42,42,46,48,41,31,27
1918,M26_P83.rtf,F44_P70.rtf,83,70,0.441791113,39,42,45,33,41,46,48,41,31,27
1919,M27_P84.rtf,F44_P70.rtf,84,70,0.425731217,46,47,37,34,43,46,48,41,31,27
1920,M28_P86.rtf,F44_P70.rtf,86,70,0.187953042,35,44,35,35,33,46,48,41,31,27
1921,M29_P87.rtf,F44_P70.rtf,87,70,0.175936444,36,40,37,36,29,46,48,41,31,27
1922,M30_P88.rtf,F44_P70.rtf,88,70,0.161656861,24,47,32,36,46,46,48,41,31,27
1923,M31_P89.rtf,F44_P70.rtf,89,70,0.399576665,36,37,28,32,32,46,48,41,31,27
1924,M32_P90.rtf,F44_P70.rtf,90,70,0.154190442,23,35,38,38,32,46,48,41,31,27
1925,M33_P91.rtf,F44_P70.rtf,91,70,0.562603523,25,42,34,46,45,46,48,41,31,27
1926,M34_P92.rtf,F44_P70.rtf,92,70,0.449475962,48,46,36,44,37,46,48,41,31,27
1927,M35_P93.rtf,F44_P70.rtf,93,70,0.106603314,35,24,37,22,33,46,48,41,31,27
1928,M36_P94.rtf,F44_P70.rtf,94,70,0.031677927,41,33,28,39,42,46,48,41,31,27
1929,M37_P96.rtf,F44_P70.rtf,96,70,0.40811129,33,41,33,39,35,46,48,41,31,27
1930,M38_P97.rtf,F44_P70.rtf,97,70,0.420322431,42,44,38,26,29,46,48,41,31,27
1931,M39_P98.rtf,F44_P70.rtf,98,70,0.095713456,46,22,34,40,26,46,48,41,31,27
1932,M40_P99.rtf,F44_P70.rtf,99,70,0.34417368,34,45,32,34,28,46,48,41,31,27
1933,M41_P101.rtf,F44_P70.rtf,101,70,0.455045806,34,40,42,33,40,46,48,41,31,27
1934,M42_P103.rtf,F44_P70.rtf,103,70,0.269957572,33,36,30,32,25,46,48,41,31,27
1935,M43_P104.rtf,F44_P70.rtf,104,70,0.039056211,35,44,40,41,35,46,48,41,31,27
1936,M44_P105.rtf,F44_P70.rtf,105,70,0.256992415,30,37,44,35,36,46,48,41,31,27
1937,M01_P2.rtf,F45_P71.rtf,2,71,0.044248788,30,33,41,43,22,45,33,47,40,32
1938,M02_P7.rtf,F45_P71.rtf,7,71,0.032407513,40,27,32,25,15,45,33,47,40,32
1939,M03_P12.rtf,F45_P71.rtf,12,71,0.1196244,39,33,31,30,30,45,33,47,40,32
1940,M04_P15.rtf,F45_P71.rtf,15,71,0.02212235,39,35,31,39,43,45,33,47,40,32
1941,M05_P21.rtf,F45_P71.rtf,21,71,0.027539082,42,44,44,49,22,45,33,47,40,32
1942,M06_P24.rtf,F45_P71.rtf,24,71,0.023781888,37,37,31,31,32,45,33,47,40,32
1943,M07_P25.rtf,F45_P71.rtf,25,71,0.063152934,41,43,43,43,47,45,33,47,40,32
1944,M08_P30.rtf,F45_P71.rtf,30,71,0.04937909,29,39,39,37,34,45,33,47,40,32
1945,M09_P33.rtf,F45_P71.rtf,33,71,0.047367836,34,36,33,40,28,45,33,47,40,32
1946,M10_P34.rtf,F45_P71.rtf,34,71,0.203300655,39,28,34,39,33,45,33,47,40,32
1947,M11_P35.rtf,F45_P71.rtf,35,71,0.119694274,42,41,32,41,34,45,33,47,40,32
1948,M12_P37.rtf,F45_P71.rtf,37,71,-0.006165105,35,39,35,41,34,45,33,47,40,32
1949,M13_P38.rtf,F45_P71.rtf,38,71,0.027171358,32,26,33,30,28,45,33,47,40,32
1950,M14_P50.rtf,F45_P71.rtf,50,71,0.043265063,48,28,43,36,25,45,33,47,40,32
1951,M15_P58.rtf,F45_P71.rtf,58,71,0.042286641,31,36,36,33,27,45,33,47,40,32
1952,M16_P66.rtf,F45_P71.rtf,66,71,0.035666594,34,29,35,38,35,45,33,47,40,32
1953,M17_P73.rtf,F45_P71.rtf,73,71,0.065438202,34,45,32,32,25,45,33,47,40,32
1954,M18_P74.rtf,F45_P71.rtf,74,71,0.01483003,44,36,39,29,22,45,33,47,40,32
1955,M19_P76.rtf,F45_P71.rtf,76,71,0.022394762,37,31,24,24,31,45,33,47,40,32
1956,M20_P77.rtf,F45_P71.rtf,77,71,-0.002415443,36,50,34,30,33,45,33,47,40,32
1957,M21_P78.rtf,F45_P71.rtf,78,71,0.158245623,44,21,32,22,18,45,33,47,40,32
1958,M22_P79.rtf,F45_P71.rtf,79,71,0.056543015,47,25,37,28,22,45,33,47,40,32
1959,M23_P80.rtf,F45_P71.rtf,80,71,0.148611231,41,46,41,39,44,45,33,47,40,32
1960,M24_P81.rtf,F45_P71.rtf,81,71,0.17135475,41,46,36,33,38,45,33,47,40,32
1961,M25_P82.rtf,F45_P71.rtf,82,71,-0.070497648,47,46,47,42,42,45,33,47,40,32
1962,M26_P83.rtf,F45_P71.rtf,83,71,0.005431777,39,42,45,33,41,45,33,47,40,32
1963,M27_P84.rtf,F45_P71.rtf,84,71,0.026553282,46,47,37,34,43,45,33,47,40,32
1964,M28_P86.rtf,F45_P71.rtf,86,71,0.029026275,35,44,35,35,33,45,33,47,40,32
1965,M29_P87.rtf,F45_P71.rtf,87,71,0.099081846,36,40,37,36,29,45,33,47,40,32
1966,M30_P88.rtf,F45_P71.rtf,88,71,-0.053365573,24,47,32,36,46,45,33,47,40,32
1967,M31_P89.rtf,F45_P71.rtf,89,71,0.020843089,36,37,28,32,32,45,33,47,40,32
1968,M32_P90.rtf,F45_P71.rtf,90,71,0.13358852,23,35,38,38,32,45,33,47,40,32
1969,M33_P91.rtf,F45_P71.rtf,91,71,0.049359549,25,42,34,46,45,45,33,47,40,32
1970,M34_P92.rtf,F45_P71.rtf,92,71,0.039844445,48,46,36,44,37,45,33,47,40,32
1971,M35_P93.rtf,F45_P71.rtf,93,71,0.050885191,35,24,37,22,33,45,33,47,40,32
1972,M36_P94.rtf,F45_P71.rtf,94,71,0.011934159,41,33,28,39,42,45,33,47,40,32
1973,M37_P96.rtf,F45_P71.rtf,96,71,0.031358123,33,41,33,39,35,45,33,47,40,32
1974,M38_P97.rtf,F45_P71.rtf,97,71,0.124641193,42,44,38,26,29,45,33,47,40,32
1975,M39_P98.rtf,F45_P71.rtf,98,71,0.039534529,46,22,34,40,26,45,33,47,40,32
1976,M40_P99.rtf,F45_P71.rtf,99,71,-0.032440104,34,45,32,34,28,45,33,47,40,32
1977,M41_P101.rtf,F45_P71.rtf,101,71,0.014441979,34,40,42,33,40,45,33,47,40,32
1978,M42_P103.rtf,F45_P71.rtf,103,71,0.12996103,33,36,30,32,25,45,33,47,40,32
1979,M43_P104.rtf,F45_P71.rtf,104,71,0.062603442,35,44,40,41,35,45,33,47,40,32
1980,M44_P105.rtf,F45_P71.rtf,105,71,0.021886485,30,37,44,35,36,45,33,47,40,32
1981,M01_P2.rtf,F46_P72.rtf,2,72,0.104540388,30,33,41,43,22,38,50,38,37,28
1982,M02_P7.rtf,F46_P72.rtf,7,72,0.095620035,40,27,32,25,15,38,50,38,37,28
1983,M03_P12.rtf,F46_P72.rtf,12,72,0.340265753,39,33,31,30,30,38,50,38,37,28
1984,M04_P15.rtf,F46_P72.rtf,15,72,0.047606545,39,35,31,39,43,38,50,38,37,28
1985,M05_P21.rtf,F46_P72.rtf,21,72,0.066786211,42,44,44,49,22,38,50,38,37,28
1986,M06_P24.rtf,F46_P72.rtf,24,72,0.214986721,37,37,31,31,32,38,50,38,37,28
1987,M07_P25.rtf,F46_P72.rtf,25,72,0.246993843,41,43,43,43,47,38,50,38,37,28
1988,M08_P30.rtf,F46_P72.rtf,30,72,0.225928545,29,39,39,37,34,38,50,38,37,28
1989,M09_P33.rtf,F46_P72.rtf,33,72,0.086485246,34,36,33,40,28,38,50,38,37,28
1990,M10_P34.rtf,F46_P72.rtf,34,72,0.355085522,39,28,34,39,33,38,50,38,37,28
1991,M11_P35.rtf,F46_P72.rtf,35,72,0.575088296,42,41,32,41,34,38,50,38,37,28
1992,M12_P37.rtf,F46_P72.rtf,37,72,0.113712285,35,39,35,41,34,38,50,38,37,28
1993,M13_P38.rtf,F46_P72.rtf,38,72,0.093408758,32,26,33,30,28,38,50,38,37,28
1994,M14_P50.rtf,F46_P72.rtf,50,72,0.306253859,48,28,43,36,25,38,50,38,37,28
1995,M15_P58.rtf,F46_P72.rtf,58,72,-0.027252493,31,36,36,33,27,38,50,38,37,28
1996,M16_P66.rtf,F46_P72.rtf,66,72,0.228959087,34,29,35,38,35,38,50,38,37,28
1997,M17_P73.rtf,F46_P72.rtf,73,72,0.326139069,34,45,32,32,25,38,50,38,37,28
1998,M18_P74.rtf,F46_P72.rtf,74,72,0.258154327,44,36,39,29,22,38,50,38,37,28
1999,M19_P76.rtf,F46_P72.rtf,76,72,0.038644309,37,31,24,24,31,38,50,38,37,28
2000,M20_P77.rtf,F46_P72.rtf,77,72,0.177739574,36,50,34,30,33,38,50,38,37,28
2001,M21_P78.rtf,F46_P72.rtf,78,72,0.341088879,44,21,32,22,18,38,50,38,37,28
2002,M22_P79.rtf,F46_P72.rtf,79,72,0.101627728,47,25,37,28,22,38,50,38,37,28
2003,M23_P80.rtf,F46_P72.rtf,80,72,-0.169075485,41,46,41,39,44,38,50,38,37,28
2004,M24_P81.rtf,F46_P72.rtf,81,72,0.049283366,41,46,36,33,38,38,50,38,37,28
2005,M25_P82.rtf,F46_P72.rtf,82,72,0.330667314,47,46,47,42,42,38,50,38,37,28
2006,M26_P83.rtf,F46_P72.rtf,83,72,0.33633867,39,42,45,33,41,38,50,38,37,28
2007,M27_P84.rtf,F46_P72.rtf,84,72,0.559581386,46,47,37,34,43,38,50,38,37,28
2008,M28_P86.rtf,F46_P72.rtf,86,72,0.040457963,35,44,35,35,33,38,50,38,37,28
2009,M29_P87.rtf,F46_P72.rtf,87,72,0.252990707,36,40,37,36,29,38,50,38,37,28
2010,M30_P88.rtf,F46_P72.rtf,88,72,0.538683543,24,47,32,36,46,38,50,38,37,28
2011,M31_P89.rtf,F46_P72.rtf,89,72,0.356868387,36,37,28,32,32,38,50,38,37,28
2012,M32_P90.rtf,F46_P72.rtf,90,72,0.292935872,23,35,38,38,32,38,50,38,37,28
2013,M33_P91.rtf,F46_P72.rtf,91,72,0.001789554,25,42,34,46,45,38,50,38,37,28
2014,M34_P92.rtf,F46_P72.rtf,92,72,0.361732889,48,46,36,44,37,38,50,38,37,28
2015,M35_P93.rtf,F46_P72.rtf,93,72,0.066221073,35,24,37,22,33,38,50,38,37,28
2016,M36_P94.rtf,F46_P72.rtf,94,72,0.014013347,41,33,28,39,42,38,50,38,37,28
2017,M37_P96.rtf,F46_P72.rtf,96,72,0.120414211,33,41,33,39,35,38,50,38,37,28
2018,M38_P97.rtf,F46_P72.rtf,97,72,0.062042337,42,44,38,26,29,38,50,38,37,28
2019,M39_P98.rtf,F46_P72.rtf,98,72,0.119623141,46,22,34,40,26,38,50,38,37,28
2020,M40_P99.rtf,F46_P72.rtf,99,72,0.329992945,34,45,32,34,28,38,50,38,37,28
2021,M41_P101.rtf,F46_P72.rtf,101,72,0.21722749,34,40,42,33,40,38,50,38,37,28
2022,M42_P103.rtf,F46_P72.rtf,103,72,0.313966541,33,36,30,32,25,38,50,38,37,28
2023,M43_P104.rtf,F46_P72.rtf,104,72,0.12378744,35,44,40,41,35,38,50,38,37,28
2024,M44_P105.rtf,F46_P72.rtf,105,72,0.15912874,30,37,44,35,36,38,50,38,37,28
