"","F01_P1.rtf","F02_P3.rtf","F03_P4.rtf","F04_P5.rtf","F05_P6.rtf","F06_P9.rtf","F07_P10.rtf","F08_P11.rtf","F09_P13.rtf","F10_P14.rtf","F11_P16.rtf","F12_P17.rtf","F13_P18.rtf","F14_P19.rtf","F15_P20.rtf","F16_P22.rtf","F17_P23.rtf","F18_P27.rtf","F19_P29.rtf","F20_P31.rtf","F21_P32.rtf","F22_P36.rtf","F23_P39.rtf","F24_P40.rtf","F25_P41.rtf","F26_P42.rtf","F27_P43.rtf","F28_P45.rtf","F29_P46.rtf","F30_P48.rtf","F31_P49.rtf","F32_P51.rtf","F33_P52.rtf","F34_P55.rtf","F35_P56.rtf","F36_P57.rtf","F37_P60.rtf","F38_P61.rtf","F39_P62.rtf","F40_P63.rtf","F41_P65.rtf","F42_P68.rtf","F43_P69.rtf","F44_P70.rtf","F45_P71.rtf","F46_P72.rtf","M01_P2.rtf","M02_P7.rtf","M03_P12.rtf","M04_P15.rtf","M05_P21.rtf","M06_P24.rtf","M07_P25.rtf","M08_P30.rtf","M09_P33.rtf","M10_P34.rtf","M11_P35.rtf","M12_P37.rtf","M13_P38.rtf","M14_P50.rtf","M15_P58.rtf","M16_P66.rtf","M17_P73.rtf","M18_P74.rtf","M19_P76.rtf","M20_P77.rtf","M21_P78.rtf","M22_P79.rtf","M23_P80.rtf","M24_P81.rtf","M25_P82.rtf","M26_P83.rtf","M27_P84.rtf","M28_P86.rtf","M29_P87.rtf","M30_P88.rtf","M31_P89.rtf","M32_P90.rtf","M33_P91.rtf","M34_P92.rtf","M35_P93.rtf","M36_P94.rtf","M37_P96.rtf","M38_P97.rtf","M39_P98.rtf","M40_P99.rtf","M41_P101.rtf","M42_P103.rtf","M43_P104.rtf","M44_P105.rtf"
"M16_P66.rtf",0.616192713939378,0.170508970158622,0.36214039015882,0.432918996850238,0.228831362071257,0.127614738372247,0.00636774440161987,0.450062832074443,0.645128789523586,0.483573109721714,0.0569888452292705,0.0786484541870338,0.528126292255071,0.206287604187501,0.407918343623053,0.264463481753083,0.0274708018022562,0.269741424419538,0.0990372697249579,0.0740658553778541,0.742352982354259,0.19740949986697,0.472191935646168,0.0851212546820923,0.295139604302113,0.282071689573501,0.622330188864485,0.38252992107735,0.22021113515778,0.41871995174732,0.29492297083409,0.490877334477518,0.122267658720604,0.114258118327763,0.559513185782938,-0.0163428081707477,0.304428630937236,0.253906904822286,0.587915466264071,0.0986594193521499,0.221177683069535,0.0780410911313151,0.329850776000199,0.350321784135031,0.0356665937636931,0.228959087200053,0.249303625694214,0.244339951437289,0.626185002365376,0.487776470243039,0.152544869614853,0.204590962615713,0.3122397633193,0.109338482587595,0.158491189148341,0.408524680435852,0.460172182183608,0.47632601171138,-0.0700868883069764,0.393530777598027,0.0564165607355869,1,0.415705411246945,0.231795951488838,0.090087242990059,0.0807809879029113,0.058925163134955,0.163617721317064,0.162085212571747,0.0749435278297889,0.0849099570962907,0.286362275498304,0.382198450913125,0.111188288577174,0.141564520821196,0.24184471620562,0.482823371131778,0.473036586256348,0.261077012652547,0.163129979156915,0.0138220113909767,0.0388166866805985,0.244355230059005,0.656974939991159,0.241481762470366,0.0890745003533248,0.479274552451613,0.0648601405089645,0.166352353620871,0.0397738319105621
"M17_P73.rtf",0.195863678645828,0.158223450507097,0.0913103843239934,0.240292031141795,0.217649934128213,0.176091982191347,0.0123527523420631,0.364266810191563,0.380299550612187,0.53271523968054,0.207688533866013,0.0762151365695616,0.213656672603102,0.289467470900232,0.259103427028255,0.0597072897438608,0.113198715203987,0.223294723630019,0.121064073556504,0.0658544819145284,0.503789923125585,0.200047657368091,0.131238510118507,0.324099564809837,0.251398226430351,0.107462442597642,0.231853640515827,0.268007323322443,0.480934568989955,0.268620678823556,0.149696915311856,0.398988262495344,0.234778024003384,0.131093364922946,0.210817904837431,0.113512211414512,0.379028075603099,0.269760629235738,0.408528730590038,0.0769082077498072,0.236993923981939,0.0508553410806065,0.442474444895939,0.284669800461394,0.0654382023184036,0.326139068774795,0.141746766529857,0.0894984342389114,0.499041052738179,0.158877196673804,0.0695708103352934,0.0841313628541782,0.309588902494335,0.442421548371337,0.179772442518779,0.530333257994551,0.486737223558849,0.426558214360455,0.186179116151678,0.341708881931083,0.0353833672317061,0.415705411246945,1,0.173134471833441,0.0864420194103555,0.31847530824958,0.7192970969893,0.0817250916628697,0.198073882064468,0.234503557832983,0.163813126558546,0.616263364992831,0.421739254658658,0.235486680067349,-0.106030361744053,0.347826881256396,0.387764321043344,0.428565614583886,0.0860898464001064,0.168446905069122,0.0181451341385862,0.052981062708132,0.197484374078783,0.215107757733067,0.228376961700331,0.568005965750166,0.412810824712603,0.118572135239009,0.059939771333828,0.186095798380644
"M18_P74.rtf",0.259703978171961,0.0180420477553833,0.193167628847215,0.265367313576262,-0.0404481287087153,0.0903793664659043,0.161243889347221,0.579557396995337,0.351352025227733,0.242050222815425,0.210646230062507,0.164342760472236,0.0799783091126564,-0.00977423894138712,0.116012239160703,0.164179737197042,0.055056923894074,0.245434892486536,0.0266181233914181,-0.0770449883215953,0.455260803064148,0.196044494522775,0.22433803051621,0.0814771276459925,0.177480343158288,-0.184123844443858,0.32035520088174,0.248161536093387,0.0723652048782901,0.349945010245685,0.0693685433453926,0.346796676343707,0.467076418207257,-0.138765633268265,0.369869992594618,0.16366354323641,0.173094629241524,0.0929808752344061,0.542882372288336,0.305103320330762,0.0106519032343879,0.0865090923377652,0.3695171185098,0.267416086892815,0.0148300298162568,0.258154326840552,-0.013838343517803,0.123990945423959,0.281212211875413,0.0178719541496168,0.072018116254591,0.163300129473136,0.234483610305873,-0.1116392451991,0.308128579875655,0.374881343762132,0.213319576898803,0.286178531186326,0.0858354631097621,0.240136650996432,0.119716283794405,0.231795951488838,0.173134471833441,1,0.12019488748108,0.0327258079516607,0.140501763651272,0.0837570117917398,0.0864451626987646,0.188212514346607,0.185738655008461,0.276987611312371,0.343661172486352,0.0127907670724297,0.073175234306522,0.465400829765826,0.405203785329179,0.214901208816215,0.0549146907786521,0.576181292013148,-0.000467313825753052,0.0557389543078034,0.0724212973657456,0.342156678544915,0.114965221363246,0.231788946348349,0.209419381267978,0.227949951368022,0.136434295558602,-0.0472181613076714
"M19_P76.rtf",0.051341154758317,0.0588373505170581,0.0925037271426326,0.0570650268343139,0.0717810758751465,0.00960915801974332,0.0517821557134159,-0.0071334162699009,0.153969571567742,-0.0105293177491147,0.0523126245963624,0.0528280041455552,0.102159595113383,0.0142965482493249,0.0229760428966134,0.0362268440906725,0.0498895819656365,0.168011667018073,0.0574280715627574,0.03774632902527,0.0687427448350913,0.063337471116773,0.0501238035590635,0.0513481458038066,0.0308270868736921,0.00817183247438996,0.0902705651420552,0.0987506631364363,0.0400677737352719,0.0125636114116057,0.0731514115500053,0.0551790034724571,0.155582061287882,0.0497168395142101,0.0283273300311106,0.0171803929784195,0.040506412836565,0.07157652132781,0.0716976923849622,0.0789699396451616,0.0634386826065158,0.0365670492405241,0.0928022569807693,0.00947399242841952,0.0223947624147969,0.038644308698639,0.037657093936549,0.0388830919601289,0.0646625208388977,0.0567164502887209,0.0311999833904645,0.0677732601534069,0.0725401718566495,0.0848438081618153,0.109990502541936,0.0711534687491598,0.0859959130415126,-0.00127059034755178,0.044994864745406,0.0685840338616917,0.00822024264621853,0.090087242990059,0.0864420194103555,0.12019488748108,1,0.0366012823147,0.0036661917973043,0.0385762986503037,0.074892719510215,0.0686175655640991,0.0276547021412446,0.0414544024590448,0.0614171951260435,0.044652239096444,0.0416022172511835,0.0628625144589917,0.00707661915344421,0.0584111360728732,0.0444105438461513,0.0225549754339639,0.0395030049465519,0.0405977594708986,0.0342527473998373,0.059266852982847,0.0300194392506264,0.0590786232102563,0.153420906112506,0.0344139913405409,0.0713075308876905,0.0553424619517146
"M20_P77.rtf",0.144826254675813,0.0239879999112243,0.0807847679866668,0.0410799692505051,0.0710414463928105,0.00853708997651732,0.0558487918261775,0.0738135130650283,0.0489676139384911,0.054749369601183,0.175982148069265,-0.00857347874854102,0.048079230884517,0.183007012285264,0.222261452491542,0.0533288973464932,0.00556557873338475,0.150585533279945,0.0486252823568568,0.0384146970445679,0.255056051925169,0.162955122584856,0.173706059956058,0.0826629473778548,0.0310648295493907,0.0938984549296925,0.0999072762361004,0.0647597301470722,0.0577608208513935,0.0682067637914179,0.0112614291073607,0.0553892230871331,0.00074949439052022,0.0542017929885207,0.310347529512431,0.00117930058062147,0.0464193052434908,-0.0055188890384766,0.0441230005393185,0.0335661610510118,0.00685439864101875,0.0266318106651585,0.109152452940339,0.137205400349159,-0.00241544313574857,0.177739574410542,0.0607078525977475,0.033843302794917,0.0287777942816361,0.00948846978309877,0.0353510192610265,0.0182813275887959,0.0514694655646955,0.0449537990859013,-0.0152996867303609,0.095587254835625,0.0499087035744739,0.0150241633975304,0.0825257616389344,0.0152626240636804,0.0653561496432456,0.0807809879029113,0.31847530824958,0.0327258079516607,0.0366012823147,1,0.275057749416376,0.00499662293087381,0.0564834261483114,0.096455756344968,0.0305816623964071,0.104266035293378,0.151221921099801,-0.00520617315299321,0.0151971023165854,-0.0789978912249715,0.0620751655767272,0.00448048021680956,0.0218552685409805,0.120379636089773,0.0685192137184922,0.0360707015890375,0.0884649334070987,0.0605341035846897,0.057045600922683,0.183437033463251,0.00564297638564101,0.102104629133173,0.095455370886938,0.0753182649151234
"M21_P78.rtf",-0.137941869312573,0.124098762834507,0.114912798850839,0.218627653285439,0.0081998275045081,0.0783483917260309,0.0609412199499535,0.378040337603878,0.112288946267553,0.477383727956871,0.215006040181062,0.111242150800675,0.0748395837600744,0.256170653749482,0.278323971959477,-0.0292666650826832,0.115024978862568,0.0368379287161448,0.121940712271796,0.107077461168201,0.323959200182317,0.16221437749803,-0.0292421790084474,0.208223168002383,0.195923413921295,0.0839231269349009,0.0617600218562598,0.0943033191286268,0.14457764231633,0.265901116349183,0.219543728989444,0.259313425269624,0.232105696015186,0.158149645571632,0.0444170489831653,0.264081045085134,0.300978580364885,0.17101267665532,0.0993177377377033,0.0325244223334172,0.0611936338237489,0.0442930373547017,0.290316519038396,0.178534942126859,0.158245623037566,0.34108887854359,0.139302990079369,0.092650452133336,0.256543425412069,0.0923501528155464,0.084440899481522,-0.0322870357199952,0.0989946028840674,0.413591407903222,0.300438302434835,0.483885185115946,0.464708069286488,0.401097549475496,0.173386608500564,0.20215084295585,-0.00626626177973587,0.058925163134955,0.7192970969893,0.140501763651272,0.0036661917973043,0.275057749416376,1,0.0674457904931741,0.121328481814487,0.221832140124543,0.323578721693655,0.565058309080104,0.425875803493752,0.15340401104786,0.0468600089803591,0.268869752950668,0.26556754856662,0.250293900339957,-0.100350270098628,0.220400697814289,0.0185318158865838,0.20752929926348,-0.0329698923527523,-0.0378977816537294,0.0692158216931735,0.496250985953032,0.408454037217298,0.0568237440117124,0.258397908091421,0.226142475202895
"M22_P79.rtf",0.0447312762502861,0.0967340484059119,0.00287607388011938,0.182045384368183,0.119579338835844,0.00987990241033393,0.00800928434956131,0.236180212949213,0.125046469340614,-0.0577856165793518,0.15729355586528,0.0939941370240689,0.0231851566374153,-0.0130717296328071,0.0697751041836619,0.0541080198624437,0.0547865340204112,0.0572541662517601,0.0221352856356726,0.0780230132776015,0.367921393647824,0.0584242025260947,0.0283497172373064,0.0751897658252577,-0.0227737516883553,0.0963994893737455,0.483707484593158,0.118772834015172,0.0691008913484233,0.266026667639258,0.0432691100535683,0.174222792236584,-0.00204220643355854,0.153750392148233,0.343165073307404,0.0257735012410989,0.0796750626208156,0.091363924030223,0.069429461244314,0.183436463241032,-0.0310739833401908,0.0613229442889578,0.116946629592245,0.112824549406799,0.0565430151335818,0.101627728333173,0.0405327351479039,0.0464830821803626,-0.0138126927388716,0.0433247363626347,0.0443969688678267,0.0881092120110116,0.0494753330893641,0.0649103078859665,0.0918130526719863,0.11507885806906,0.0953332247177258,0.142379057568508,0.00705681878405336,0.0694617273683356,0.0508568068333126,0.163617721317064,0.0817250916628697,0.0837570117917398,0.0385762986503037,0.00499662293087381,0.0674457904931741,1,0.0068007381837102,0.0665265005295747,0.0880379888670794,0.0920003344677912,0.0744854247159068,0.065937130507883,0.00627392960891419,0.163767260326399,-0.0328538442654596,-0.0211568063099342,0.233243650227721,0.259142105924902,0.0396197338810337,0.105216276910501,0.0192869298920642,0.102085344527807,0.112356750935602,0.119024473899813,0.0151053630243801,0.0527181286088035,0.177149066536684,0.0238848821395127
"M23_P80.rtf",0.294378628564799,0.249940899012819,0.101896040645559,0.277261310911303,0.254875684596111,0.119561532610377,0.103397336736453,0.177606491047953,0.305857551998404,0.141678921832756,0.348080658282328,0.32969404171502,0.159411572145975,0.295462587492424,0.143344803743311,0.0841253006781815,0.0435698662151554,0.35929820322026,0.0200539826941572,0.0253248469244204,0.276281238683334,0.101705457465936,0.461181211871888,-0.00972674195309667,0.276808687343952,0.426776276118841,0.115981224796526,0.324078386739739,0.0521217651194037,-0.0163647668234756,0.0776782391493974,0.326772263805852,0.404712269369173,-0.0622660843719661,0.259154912812417,-0.00183474318998854,0.314639446754299,0.537433887925149,0.310815158354036,0.0112005021480347,-0.0976545198421277,0.0229810278117054,0.0809739024330205,0.111963770822415,0.148611230874167,-0.169075485449548,0.0861870424788294,0.169012483305711,0.348363836716912,-0.0923060994131663,0.00402683524244696,0.331521826044071,0.178272983739047,0.0878393787268931,0.318120686463795,0.21072121294625,0.287419484917375,0.0934075224346228,0.207184723491918,0.140149191290782,0.0250655614396907,0.162085212571747,0.198073882064468,0.0864451626987646,0.074892719510215,0.0564834261483114,0.121328481814487,0.0068007381837102,1,0.195748153001852,0.141142065902039,0.305442423904427,0.121245097186042,0.266826485681248,0.0457809473763145,0.178558410279401,0.293584657159222,0.327607370287451,0.231013965622226,-0.183114767034289,0.0743304815487546,0.10902322820505,-0.0036909583162075,0.220961053604386,0.230120087456676,0.25398853433327,0.0542773613720064,0.282913305659712,0.338541286117052,0.103731355039499
"M24_P81.rtf",0.0380803192225774,0.0470397699692572,-0.0157687862709878,0.182643587767877,0.100165507535507,0.893880485675799,0.00944666723738774,0.260792019373018,0.166640321655449,0.252801057093957,0.515655092644421,0.0670678288489171,0.0429344903548693,0.194527675235772,0.0457206315518723,0.0485599300752377,0.04788383086423,0.112409768070801,0.0559712901377959,0.0559741324517321,0.183453145301191,0.0352410054448103,0.130235225107223,0.0665272960020583,0.236239835263126,0.0620902793466046,0.0707529608886846,0.248921573024305,0.0843215596386991,0.123489825066031,0.0538247717280507,0.177339073837069,0.0459978189385873,-0.00268752707787484,0.14304689566997,0.112553554020084,0.0593639948077402,0.0874635855280365,0.126892943849107,0.0955071262824037,0.251645478647265,0.0131883155917687,0.160137784440661,0.204421066140354,0.171354750455031,0.0492833662805946,0.008956413293063,0.024970737291818,0.0693776040430464,0.107723759058293,0.0496900280219525,-0.0256018057727741,0.0893729175453172,0.0474193156202174,0.153882245795042,0.118498237123437,0.0471509646275749,0.0516359563902493,0.0671223896013457,-0.0101492700453644,0.0202851208111656,0.0749435278297889,0.234503557832983,0.188212514346607,0.0686175655640991,0.096455756344968,0.221832140124543,0.0665265005295747,0.195748153001852,1,0.357290783028762,0.254978362764095,0.231306141763878,0.0926780384701425,0.11290208215484,0.137869456507743,0.090032557553776,0.146745020364784,0.123837992381152,0.0911961789150576,0.0710039843477123,0.0426789634349662,0.0935448845277358,0.0576456315137162,0.0659930753149771,0.228140510989002,-0.0605085959841021,0.0406651616595555,0.181488709753235,0.130137038941944
"M25_P82.rtf",0.0550600906838308,0.00542113985990259,0.414867870470153,0.167036779679204,0.225906890041561,0.333117167909977,0.148333941339746,0.45285642863415,0.447294625402457,0.470073231636119,0.260529080424215,0.15900538977576,0.29203166743002,0.484179897543138,0.390024370345177,-0.17179690604808,0.194123818125513,0.250098789419848,0.0858080220183894,0.312352785401348,0.0694632911349935,0.258028285106647,0.194852449802923,0.16435811215597,0.427457018215532,0.148766193267723,0.00307069394916757,0.233795073524937,-0.0142193004361709,0.014278631611168,0.181530862672407,0.362845634764623,0.169254215029964,0.322519895804101,0.299360803031837,-0.00966547081959097,-0.114060936048066,0.0649766349405765,0.393706265280746,0.379030992022749,0.175542175653734,0.051015113640003,0.275655725452709,0.393012646692986,-0.0704976481088778,0.330667313638769,0.104860773694213,0.0655700356057588,0.370969958375605,-0.0681530172483533,0.0556691433595644,0.14305062808489,0.548835908900826,0.0985065020207584,0.506732708184066,0.173044659390137,0.390922972234602,0.416954408698541,0.113474691331362,0.0970509223040843,0.102811552443413,0.0849099570962907,0.163813126558546,0.185738655008461,0.0276547021412446,0.0305816623964071,0.323578721693655,0.0880379888670794,0.141142065902039,0.357290783028762,1,0.422091791714065,0.425792001341997,0.0909962403720802,0.252287694763733,0.348304019361684,0.374219626395056,0.0751579865840293,0.22273150075671,0.229382301943124,0.12809382357979,0.198685433204786,-0.0776124069194224,0.0745056598491222,0.0607402423957598,0.529704639543178,0.20173354459992,0.0461114929921218,0.164862286890182,0.14318551418786
"M26_P83.rtf",0.227340513911704,0.189374151955969,0.313666139646101,0.340729258488083,0.3027608133067,0.236505504991993,0.16207868247533,0.356133930514259,0.254708608160318,0.445389120489419,0.255214236938517,0.434281166891229,0.338049873766231,0.285802511135506,0.318258019727145,0.153796062935969,0.273099554092979,0.459141706059139,0.272789588560894,0.338526236413463,0.404789948283644,0.285788928883021,0.347643444483362,0.360216731676264,0.362974420428687,0.323754663313443,0.284682071999545,0.487630897397732,0.324777590887366,0.402726705124193,0.32219025798931,0.475818579955395,0.499979100878515,0.192502523146842,0.147556425668638,0.251532523937351,0.205779909645642,0.367434850227243,0.398545106126568,0.279945145109631,0.145801664549422,0.101742832898896,0.610989264608019,0.441791112964149,0.00543177696384379,0.336338670061526,0.0689887596911967,0.109681745394875,0.464885288952697,0.197588212113203,0.191127714820738,0.339631156083521,0.322646082418894,0.368383366374891,0.377343789433634,0.353598627612142,0.393030964109738,0.20570518181196,0.263924554237166,0.465093953846274,0.109800270953787,0.286362275498304,0.616263364992831,0.276987611312371,0.0414544024590448,0.104266035293378,0.565058309080104,0.0920003344677912,0.305442423904427,0.254978362764095,0.422091791714065,1,0.379192583896797,0.0860168902289563,0.0997052528679046,0.347081997373964,0.702765747765592,0.352303289160403,0.254883147270451,0.476074884969405,0.0485143110422802,0.146787220695744,0.133252353823788,0.277062323117562,0.0492398853685643,0.621518314656233,0.329655418172901,0.354471131026063,0.173452487374944,0.458856907088022
"M27_P84.rtf",0.179117695229857,0.172029363357605,0.360454680218742,0.39387825791815,0.162243025779303,0.131117954048558,0.0860161375724443,0.54702950024901,0.499159362203866,0.46342108905448,0.411862797946555,0.0247591049000181,0.508764510317771,0.397631679391769,0.594935763104924,0.0769059731477682,0.43711015568379,0.152258530598647,0.30035543837309,-0.0448084428764126,0.504138344749449,0.222340447452574,0.358797937919609,0.223580353439342,0.402730854186403,0.209277771297314,0.413475217445851,0.386458987873425,0.11175799090101,0.384417088062435,0.0378342587320501,0.460003243113069,0.287246818346819,0.154830100417703,0.415371968765452,0.21127412874222,0.239911274875057,0.237106579991706,0.502851380585064,0.227181279693128,0.362656187581891,0.11303436214585,0.324160108437203,0.425731217483411,0.0265532822393092,0.559581385778413,0.195722220793078,0.0848577349341139,0.590583930669157,0.0189278787870625,0.26800081753999,0.140975013785639,0.342205025526575,0.10152655094836,0.0784469990991764,0.415448332882976,0.629486770830398,0.516176123392059,0.125386009576029,0.375789802432775,0.215197825620975,0.382198450913125,0.421739254658658,0.343661172486352,0.0614171951260435,0.151221921099801,0.425875803493752,0.0744854247159068,0.121245097186042,0.231306141763878,0.425792001341997,0.379192583896797,1,0.306049050293109,0.365443236282902,0.404715708663655,0.471559414922309,0.301404118522076,0.128990048303853,0.273042714535366,0.107916622462504,0.190505499531307,0.165174781011431,0.344044850069376,0.361300738258947,0.414406144403984,0.515763145113695,0.105663855611621,0.355380749955021,0.278184429844967
"M28_P86.rtf",0.107239877547686,0.0224240793153454,0.0744777011235278,0.153015827782082,0.00827083318214674,0.0521489654243183,0.102528259796302,0.130681470822336,0.215948180557859,0.0354502266272452,0.482411587256017,0.0176124188228007,0.20962394088978,0.390866401867116,0.234713130109967,0.0266574416571531,0.0841123491751768,0.0759372443245471,0.044888778200552,0.047639868492238,0.00305885037050155,0.0938400536296583,0.0529123645215668,0.184555204466728,0.0858078598089834,0.0186003722734121,0.178890622417275,0.244413326920489,0.061976197995945,-0.112957778968978,0.0729601693083268,0.238561632134572,0.0486292216789867,0.029495028556734,0.138092100079056,0.0508002021867991,0.138174878089237,0.192414328944206,0.168766991193665,0.0296121698423146,0.0996815258664509,0.0270455701481583,0.0178515780123455,0.187953041850832,0.0290262753759223,0.0404579627559612,0.0675529733099582,0.0839867316495547,0.162377017637571,0.130417897916428,0.0370529619281407,0.111294636298086,0.144937432687818,0.0120167414358623,0.0282663798206646,0.0258585853449761,0.269596265516471,0.203810960587951,0.0992410068839716,0.307014495057047,0.0788590153878872,0.111188288577174,0.235486680067349,0.0127907670724297,0.044652239096444,-0.00520617315299321,0.15340401104786,0.065937130507883,0.266826485681248,0.0926780384701425,0.0909962403720802,0.0860168902289563,0.306049050293109,1,0.0760078393399158,-0.0178695185832749,-0.0278998464673011,0.0376746337477714,-0.0360447216380488,0.0683733347489167,0.0142944952966861,-0.0216925677719597,0.126201252176314,0.128298687504033,-0.00884057575922593,0.318509455847922,0.189597631168187,0.0845876702123055,0.041477373482994,0.0122797168668339
"M29_P87.rtf",-0.0256572264129576,0.0453770087830979,0.154128055346935,-0.00534897163124638,0.173723296484179,0.0885578523642732,0.0982933603519285,0.0732781476479757,-0.0365355443371942,0.0910556438751919,0.185744805907199,0.0572322424634867,0.356009894695895,0.00320380742385963,0.34175910410868,0.0224819344969445,0.0166243865612922,0.0034609935061507,0.0581520130732615,0.151626064400306,0.101194007875849,0.0801056824462003,0.209462517334075,0.0769860460741317,0.166079895670268,0.0114477095803611,0.120968395873136,0.00689328044868287,0.0969835777232868,0.211205211266992,0.0925539530489255,-0.0237610014051776,0.113784353499207,0.0268668579248291,0.062204841079732,0.0614508469788511,0.0647258034783374,0.0365779597460306,0.000616453957341246,0.00602315557863853,0.115464816966648,0.0260422941709657,0.0990239473490249,0.175936443625,0.0990818456902961,0.252990707391461,0.037808661210363,0.0489709223667377,0.239944986643594,0.0509799882322803,0.0312668301903318,0.200377142195838,0.112109189980321,0.111508143472079,0.0691511137625808,0.0963197605389502,0.287698061267401,-0.0151028670763047,0.0165065214108441,0.0196314422011684,0.0376777291257463,0.141564520821196,-0.106030361744053,0.073175234306522,0.0416022172511835,0.0151971023165854,0.0468600089803591,0.00627392960891419,0.0457809473763145,0.11290208215484,0.252287694763733,0.0997052528679046,0.365443236282902,0.0760078393399158,1,0.0368469799570298,0.24487613284335,0.0775005584830896,0.0765029896610273,0.119984863533698,0.0516401537658731,0.0771347143159227,0.0393494963108175,0.00821485837253803,0.0962431632031698,0.262013242897501,-0.0183764619515481,0.0067852511156239,0.151004239730257,0.0333585070812287
"M30_P88.rtf",0.0140220259695253,0.335907328200371,0.00560995982655938,0.040006925845087,0.253430636451109,0.0912047575461917,0.113123586523272,0.527673026449448,0.449149490224315,0.388263908536725,0.0806151936662776,0.160676961267547,0.224568222551627,0.159006054151293,0.190093340827651,-0.0520851004752098,-0.020780484361002,0.325697513367216,0.0632189792825795,-0.0163889407299983,0.34387750058352,0.273031702726063,0.214008998345666,0.251419473132387,0.0830987947312927,0.214750658976486,0.333387256868554,0.408531219585509,-0.0163423281919958,0.327159813620837,0.14080312964536,0.288707986704823,0.336906331107709,0.125373401515029,0.12308034705829,-0.0268817281476563,0.285193524228839,0.230563597388034,0.547462570710698,0.40880507072653,0.407856060407179,0.129846717847552,0.216025557067849,0.161656861407293,-0.0533655725151909,0.538683543488694,0.0724161181959181,-0.0160395861721606,0.393457524037146,-0.0329697755889508,0.0730194638297535,0.235456169490827,0.357330864764154,0.00119746480613178,0.195419849029122,0.44378567284157,0.469579283672388,0.231232443343651,0.0143316895894848,0.250396702139423,0.0039873621788354,0.24184471620562,0.347826881256396,0.465400829765826,0.0628625144589917,-0.0789978912249715,0.268869752950668,0.163767260326399,0.178558410279401,0.137869456507743,0.348304019361684,0.347081997373964,0.404715708663655,-0.0178695185832749,0.0368469799570298,1,0.437657791944553,0.358928546568186,-0.0831331354761344,0.208801588922064,0.136436590482877,0.067455358930905,0.0832911031726507,0.0735370555417848,0.133916765192292,0.406758772595696,0.189398995902806,0.356879670573959,0.180785604925258,0.0855497072275133
"M31_P89.rtf",0.427535791803207,0.236402550754086,0.424364006705717,0.339832588376204,0.373790431080499,0.124825037950639,0.308657132661047,0.427050928606151,0.482287293137144,0.441896163754176,0.172365961599708,0.353396378991414,0.629757878327949,0.293844167869652,0.383414021517572,0.088255827921689,0.21557142477967,0.35019463655103,0.322703719583475,0.212170327211267,0.518553358885903,0.429014668809128,0.453183992373933,0.383352357423306,0.311212066515874,0.378027415162741,0.420903423220632,0.476874969449223,0.255546650893658,0.660617053162956,0.255613106495311,0.49412471173194,0.49702555474262,0.0559430052685216,0.40630544071349,0.17578316421946,0.22036454082946,0.259218718823853,0.5790067618633,0.25872612196251,0.328882650806868,0.166974251797341,0.470326598490282,0.399576664854353,0.0208430892326992,0.356868386606506,0.0325592285369968,0.314191945831504,0.648223081029885,0.0802865132790399,0.219216171797526,0.222453091635374,0.548755837627977,0.204615948377963,0.322628143618988,0.402291224656055,0.455925443781566,0.334295613226273,0.216327140565881,0.417946868520742,0.0545849243282949,0.482823371131778,0.387764321043344,0.405203785329179,0.00707661915344421,0.0620751655767272,0.26556754856662,-0.0328538442654596,0.293584657159222,0.090032557553776,0.374219626395056,0.702765747765592,0.471559414922309,-0.0278998464673011,0.24487613284335,0.437657791944553,1,0.415714182785586,0.367299425689185,0.399641069981615,0.174919874373096,0.00257061689140442,0.157878669029018,0.557840738952511,-0.0177588897624918,0.49661568456072,0.486040269201714,0.243562237983054,0.353103744074945,0.236063529102285
"M32_P90.rtf",0.500798644619717,0.000517543198335095,-0.0308971242867276,0.185393139796703,0.178222606920086,0.097063782786426,0.00982483823705061,0.254555476126863,0.414444556667364,0.350021979266926,0.256365113399832,0.22284965624484,0.308298021199057,0.0864128871093316,0.0833984253035356,-0.0543232350950223,0.0759610196428297,0.310608373406178,0.0634695744972615,0.0824053935076098,0.487055881256863,0.298979866949831,0.596283047566846,0.0476976147118637,0.0517129640769158,0.171431342685577,0.282150504616518,0.433111972620583,0.0160003297177646,0.453259451573146,0.0566159124768476,0.307963326096192,0.344738904621472,0.364174123827154,0.0808100661762517,0.0338388896450377,0.601930719733321,0.211886246977046,0.359347913896808,0.0828413027754499,0.206047880616901,0.0139541554617156,0.340402279334352,0.154190441856074,0.133588520014756,0.292935871725404,0.0413703286128806,0.186006006235925,0.643027452245163,0.168394954553949,0.108653116595368,0.289630363657714,0.0303744696629259,0.241072262959427,0.055354044957655,0.709447680576895,0.365020955910822,0.315886454781174,0.13404987913607,0.32205584801431,0.194985440808465,0.473036586256348,0.428565614583886,0.214901208816215,0.0584111360728732,0.00448048021680956,0.250293900339957,-0.0211568063099342,0.327607370287451,0.146745020364784,0.0751579865840293,0.352303289160403,0.301404118522076,0.0376746337477714,0.0775005584830896,0.358928546568186,0.415714182785586,1,0.179881857477778,0.0708259847425488,0.0637476214705406,0.0930626520705663,0.224573064844198,0.300675277919364,0.0597007593979004,0.17557487830026,0.173749606590917,0.0308719458753191,0.128022137397764,0.170720895726612
